Row_ID,Variation,Query,True_Label,Prediction,Is_Correct,Image_Path
row_15265,Increased Brightness,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation=""The chart shows data starting from the year 2010, indicating the first analysis of the UK's network equipment segment by IT product and service type occurred that year.""",True,data/row_15265/Increased_Brightness.png
row_15265,Decreased Brightness,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation=""The chart shows data starting from 2010, indicating that's when the analysis began.""",True,data/row_15265/Decreased_Brightness.png
row_15265,Increased Contrast,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation='The chart shows network equipment segment data starting from 2010, indicating initial analysis in that year.'",True,data/row_15265/Increased_Contrast.png
row_15265,Decreased Contrast,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation='The chart begins with data from the year 2010, indicating when the analysis started.'",True,data/row_15265/Decreased_Contrast.png
row_15265,Increased Sharpness,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation=""The chart indicates that analysis of the UK's network equipment segment by IT product and service type was first recorded in 2010, with a value of 377 million GBP.""",True,data/row_15265/Increased_Sharpness.png
row_15265,Decreased Sharpness,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation='The chart begins with data from the year 2010, indicating the first analysis.'",True,data/row_15265/Decreased_Sharpness.png
row_15265,Adaptive Threshold,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation=""The chart begins data analysis for the UK's network equipment segment in 2010.""",True,data/row_15265/Adaptive_Threshold.png
row_15265,Selective Blur,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2016' explanation='The source of the data is indicated as © Statista 2021, and the chart shows data up to 2017, suggesting the analysis started around 2016.'",False,data/row_15265/Selective_Blur.png
row_15265,Highlighted Intersections,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation=""The chart starts from the year 2010, indicating the analysis of the UK's network equipment segment by IT product and service type began then.""",True,data/row_15265/Highlighted_Intersections.png
row_15265,Dominant Colors,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation='The chart indicates that the analysis began in 2010, as data is provided starting from that year.'",True,data/row_15265/Dominant_Colors.png
row_15265,Quantized Colors,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation='The chart shows data beginning from 2010, indicating it was the first year the network equipment segment was analysed by IT product and service type.'",True,data/row_15265/Quantized_Colors.png
row_15265,Padded,In what year was the UK's network equipment segment first analysed by IT product and service type?,2010,"answer='2010' explanation='The analysis shown in the chart begins in the year 2010, indicating when the network equipment segment was first analysed by IT product and service type.'",True,data/row_15265/Padded.png
row_1912,Baseline,What country has the highest share of the population with autism?,Canada,answer='Canada' explanation='The chart shows that Canada consistently has the highest share of the population with autism among the listed countries from 1999 to 2013.',True,data/row_1912/Baseline.png
row_1912,Black and White,What country has the highest share of the population with autism?,Canada,"answer='Canada' explanation='The graph shows that Canada consistently has the highest share of the population with autism, around 0.35%, from 1999 to 2013.'",True,data/row_1912/Black_and_White.png
row_1912,Vertically Stretched,What country has the highest share of the population with autism?,Canada,"answer='Canada' explanation='The graph shows that Canada has the highest share of the population with autism, consistently above 0.35% from 1999 to 2013.'",True,data/row_1912/Vertically_Stretched.png
row_1912,Horizontally Stretched,What country has the highest share of the population with autism?,Canada,answer='Canada' explanation='The chart indicates that Canada consistently has the highest share of the population with autism between 1999 and 2013.',True,data/row_1912/Horizontally_Stretched.png
row_1912,Squeezed Vertically,What country has the highest share of the population with autism?,Canada,"answer='Canada' explanation='According to the chart, Canada has the highest share of the population with autism, consistently above 0.3% from 1999 to 2013.'",True,data/row_1912/Squeezed_Vertically.png
row_1912,Squeezed Horizontally,What country has the highest share of the population with autism?,Canada,answer='Canada' explanation='The chart shows that Canada has the highest share of the population with autism between 1999 and 2013.',True,data/row_1912/Squeezed_Horizontally.png
row_1912,Increased Saturation,What country has the highest share of the population with autism?,Canada,answer='Canada' explanation='The chart shows Canada having the highest share of the population with autism across the years from 1999 to 2013.',True,data/row_1912/Increased_Saturation.png
row_1912,Decreased Saturation,What country has the highest share of the population with autism?,Canada,"answer='Canada' explanation='The chart shows that Canada has the highest share of the population with autism, maintaining a level around 0.35% from 1999 to 2013.'",True,data/row_1912/Decreased_Saturation.png
row_1912,Increased Brightness,What country has the highest share of the population with autism?,Canada,answer='Canada' explanation='The graph shows that Canada has the highest share of the population with autism among the listed countries between 1999 and 2013.',True,data/row_1912/Increased_Brightness.png
row_1912,Decreased Brightness,What country has the highest share of the population with autism?,Canada,answer='Canada' explanation='The image shows Canada as having the highest share of the population with autism compared to the other countries listed.',True,data/row_1912/Decreased_Brightness.png
row_1912,Increased Contrast,What country has the highest share of the population with autism?,Canada,answer='Canada' explanation='The chart shows that Canada has the highest share of the population with autism over the given time period.',True,data/row_1912/Increased_Contrast.png
row_1912,Decreased Contrast,What country has the highest share of the population with autism?,Canada,"answer='Canada' explanation='The graph shows that Canada has the highest share of the population with autism, consistently above 0.3% from 1999 to 2013.'",True,data/row_1912/Decreased_Contrast.png
row_1912,Increased Sharpness,What country has the highest share of the population with autism?,Canada,answer='Canada' explanation='The chart shows that Canada consistently has the highest share of the population with autism from 1999 to 2013.',True,data/row_1912/Increased_Sharpness.png
row_1912,Decreased Sharpness,What country has the highest share of the population with autism?,Canada,"answer='Canada' explanation='The chart indicates that Canada has the highest share of the population with autism, around 0.35%.'",True,data/row_1912/Decreased_Sharpness.png
row_1912,Adaptive Threshold,What country has the highest share of the population with autism?,Canada,"answer='Canada' explanation='The chart shows that Canada has the highest share of the population with autism, consistently above 0.3% from 1999 to 2013.'",True,data/row_1912/Adaptive_Threshold.png
row_1912,Selective Blur,What country has the highest share of the population with autism?,Canada,"answer='Canada' explanation='The graph shows that Canada has the highest share of the population with autism throughout the years 1999 to 2013, with values around 0.35%.'",True,data/row_1912/Selective_Blur.png
row_1912,Highlighted Intersections,What country has the highest share of the population with autism?,Canada,"answer='Canada has the highest share of the population with autism.' explanation='The chart shows Canada at the top position on the y-axis, indicating it has the highest prevalence rate among the listed countries for the years 1999 to 2013.'",True,data/row_1912/Highlighted_Intersections.png
